trial_id,fold_id,phase,params_json,sharpe_a,sharpe_flag,n_bars,n_nonzero_returns,date,daily_return
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-07,-0.0016931606
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-08,0.0121985822
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-09,0.0043667252
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-10,-0.0079728719
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-11,0.0159592444
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-14,0.0046757008
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-15,-0.0030721307
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-16,0.0031487838
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-17,-0.0029262919
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-18,0.0051067757
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-21,-0.0052263397
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-22,-0.0003909726
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-23,-0.0039242722
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-24,-0.0024531817
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-25,-0.0027393665
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-28,0.0047173980
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-29,-0.0093290348
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-30,-0.0097962182
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-10-31,-0.0082881227
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-01,0.0043860258
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-04,-0.0027364303
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-05,0.0086584023
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-06,-0.0156822944
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-07,-0.0093014820
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-08,0.0145959082
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-11,0.0086292593
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-12,0.0105010401
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-13,-0.0048601253
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-14,0.0026293317
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-15,-0.0103027061
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-18,0.0141457622
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-19,0.0091983059
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-20,0.0057946116
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-21,0.0077759503
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-22,-0.0003110849
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-25,0.0042292082
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-26,0.0085843310
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-27,0.0041769049
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-28,0.0020632246
