trial_id,fold_id,phase,n_bars_eq,n_nonzero_eq,sr_recomp,sharpe_a_saved,sharpe_flag,delta
10,2,IS,261,258,0.7862536319008019,0.4923115545053182,ok,0.29394207739548367
10,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
10,3,IS,260,257,2.037754258939524,1.4949422085251882,ok,0.5428120504143359
10,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
11,1,IS,262,260,1.627719696277009,0.988451113226121,ok,0.6392685830508881
11,1,OOS,66,66,3.8359872606504393,1.6316759501687037,ok,2.2043113104817356
11,2,IS,261,258,0.7871291273615167,0.49285542406337,ok,0.2942737032981467
11,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
11,3,IS,260,257,1.8869220659875472,1.4182241323190303,ok,0.46869793366851686
11,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
12,1,IS,262,260,1.627719696277009,0.988451113226121,ok,0.6392685830508881
12,1,OOS,66,66,3.8359872606504393,1.6316759501687037,ok,2.2043113104817356
12,2,IS,261,258,0.7871291273615167,0.49285542406337,ok,0.2942737032981467
12,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
12,3,IS,260,257,1.8869220659875472,1.4182241323190303,ok,0.46869793366851686
12,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
13,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
13,1,OOS,66,66,1.192444014543093,0.6501029485372184,ok,0.5423410660058746
13,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
13,2,OOS,65,63,1.8450567612808766,1.0661694428849946,ok,0.778887318395882
13,3,IS,260,257,1.0377230150350398,0.7762651720254432,ok,0.2614578430095966
13,3,OOS,65,64,1.2854284347585285,0.5769081123753451,ok,0.7085203223831834
14,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
14,1,OOS,66,66,1.192444014543093,0.6501029485372184,ok,0.5423410660058746
14,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
14,2,OOS,65,63,1.8450567612808766,1.0661694428849946,ok,0.778887318395882
14,3,IS,260,257,1.0377230150350398,0.7762651720254432,ok,0.2614578430095966
14,3,OOS,65,64,1.2854284347585285,0.5769081123753451,ok,0.7085203223831834
15,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
15,1,OOS,66,66,1.192444014543093,0.6501029485372184,ok,0.5423410660058746
15,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
15,2,OOS,65,63,1.8450567612808766,1.0661694428849946,ok,0.778887318395882
