fold_id,oos_start,oos_end,ticker,dt_open,dt_close,bars_held,size,entry_price,notional_open,pnl_gross,pnl_net,pnl_pct,commission,status
1,2025-08-01,2025-11-01,AMZN,,,0,43.0,234.14999389648438,10068.45,433.01,433.01,4.301,0.0,open_at_end
1,2025-08-01,2025-11-01,BBVA.MC,,,0,687.0,14.585000038146973,10019.9,1957.95,1957.95,19.541,0.0,open_at_end
1,2025-08-01,2025-11-01,BKNG,,,0,44.0,227.14039611816406,9994.18,-1057.35,-1057.35,-10.58,0.0,open_at_end
1,2025-08-01,2025-11-01,BMPS.MI,,,0,1344.0,7.363999843597412,9897.22,295.68,295.68,2.988,0.0,open_at_end
1,2025-08-01,2025-11-01,ENEL.MI,,,0,1301.0,7.696000099182129,10012.5,1399.88,1399.88,13.981,0.0,open_at_end
1,2025-08-01,2025-11-01,JMT.LS,,,0,469.0,21.34000015258789,10008.46,469.0,469.0,4.686,0.0,open_at_end
1,2025-08-01,2025-11-01,LHA.DE,,,0,1346.0,7.3979997634887695,9957.71,263.82,263.82,2.649,0.0,open_at_end
1,2025-08-01,2025-11-01,META,,,0,14.0,715.2000122070312,10012.8,-935.9,-935.9,-9.347,0.0,open_at_end
1,2025-08-01,2025-11-01,MSFT,,,0,19.0,514.0800170898438,9767.52,70.87,70.87,0.726,0.0,open_at_end
1,2025-08-01,2025-11-01,REP.MC,,,0,742.0,13.5,10017.0,1762.25,1762.25,17.593,0.0,open_at_end
2,2025-11-01,2026-02-01,BBVA.MC,,,0,633.0,15.720000267028809,9950.76,3627.09,3627.09,36.45,0.0,open_at_end
2,2025-11-01,2026-02-01,EDP.LS,,,0,2307.0,4.335000038146973,10000.85,-41.53,-41.53,-0.415,0.0,open_at_end
2,2025-11-01,2026-02-01,ENEL.MI,,,0,1185.0,8.472999572753906,10040.5,989.48,989.48,9.855,0.0,open_at_end
2,2025-11-01,2026-02-01,ETE.AT,,,0,732.0,13.475000381469727,9863.7,1054.08,1054.08,10.686,0.0,open_at_end
2,2025-11-01,2026-02-01,EUROB.AT,,,0,2753.0,3.618000030517578,9960.35,1423.3,1423.3,14.29,0.0,open_at_end
2,2025-11-01,2026-02-01,FER.MC,,,0,191.0,52.2599983215332,9981.66,909.16,909.16,9.108,0.0,open_at_end
2,2025-11-01,2026-02-01,GMAB.CO,,,0,4.0,2100.0,8400.0,-312.0,-312.0,-3.714,0.0,open_at_end
2,2025-11-01,2026-02-01,IBE.MC,,,0,596.0,16.829999923706055,10030.68,1248.62,1248.62,12.448,0.0,open_at_end
2,2025-11-01,2026-02-01,MU,,,0,52.0,199.9600067138672,10397.92,11175.84,11175.84,107.481,0.0,open_at_end
2,2025-11-01,2026-02-01,PRY.MI,,,0,112.0,88.95999908447266,9963.52,1286.88,1286.88,12.916,0.0,open_at_end
3,2026-02-01,2026-05-01,MC.PA,2026-01-16T00:00:00,2026-03-20T00:00:00,45,15.0,623.5999755859375,9354.0,-2379.0,-2395.33,-25.608,16.33,closed
3,2026-02-01,2026-05-01,BMPS.MI,2026-01-16T00:00:00,2026-04-09T00:00:00,59,1086.0,9.081000328063965,9861.97,-1327.09,-1345.49,-13.643,18.4,closed
3,2026-02-01,2026-05-01,BBVA.MC,,,0,478.0,20.790000915527344,9937.62,-946.44,-946.44,-9.524,0.0,open_at_end
3,2026-02-01,2026-05-01,BNP.PA,,,0,114.0,87.2300033569336,9944.22,228.0,228.0,2.293,0.0,open_at_end
3,2026-02-01,2026-05-01,ENEL.MI,,,0,1075.0,9.3100004196167,10008.25,660.05,660.05,6.595,0.0,open_at_end
3,2026-02-01,2026-05-01,FER.MC,,,0,146.0,60.13999938964844,8780.44,-248.2,-248.2,-2.827,0.0,open_at_end
3,2026-02-01,2026-05-01,ITX.MC,,,0,179.0,55.52000045776367,9938.08,-884.26,-884.26,-8.898,0.0,open_at_end
3,2026-02-01,2026-05-01,LLY,,,0,9.0,1024.4300537109375,9219.87,-549.9,-549.9,-5.964,0.0,open_at_end
3,2026-02-01,2026-05-01,MU,,,0,29.0,353.1000061035156,10239.9,5484.19,5484.19,53.557,0.0,open_at_end
3,2026-02-01,2026-05-01,PPC.AT,,,0,540.0,18.5,9990.0,-264.6,-264.6,-2.649,0.0,open_at_end
3,2026-02-01,2026-05-01,PRY.MI,,,0,89.0,90.54000091552734,8058.06,3329.49,3329.49,41.319,0.0,open_at_end
3,2026-02-01,2026-05-01,REP.MC,,,0,637.0,15.609999656677246,9943.57,4567.29,4567.29,45.932,0.0,open_at_end
